市（州）,县（市、区）,机构名称,机构地址,联系电话,更新时间,,
阿坝州,小金县,小金县妇幼保健院,小金县美兴镇东大街18号,18990442945,49:19.0,,
阿坝州,小金县,小金县四姑娘山镇卫生院,小金县四姑娘山镇风情街05号,17883661064,49:19.0,,
阿坝州,小金县,小金县达维镇卫生院,小金县达维镇继英街79号,15281516121,49:19.0,,
阿坝州,小金县,小金县日尔乡卫生院,小金县日尔乡日尔街7号,17345536848,49:19.0,,
阿坝州,小金县,小金县结斯乡卫生院,小金县结斯乡前进街,15283719648,49:19.0,,
阿坝州,小金县,小金县沃日乡卫生院,小金县沃日镇官寨村,15378371441,49:19.0,,
阿坝州,小金县,小金县两河口镇卫生院,小金县两河镇雪山街,18990442732,49:19.0,,
阿坝州,小金县,小金县抚边乡卫生院,小金抚边乡梁台村梁台街3号,18990400186,49:19.0,,
阿坝州,小金县,小金县木坡乡卫生院,小金县木坡乡达尔扎街69号,13558576417,49:19.0,,
阿坝州,小金县,小金县八角乡卫生院,小金县八角乡农光街29号,18728241690,49:19.0,,
阿坝州,小金县,小金县双柏乡卫生院,小金县双柏乡双柏街15号,18283726575/15351431485,49:19.0,,
阿坝州,小金县,小金县老营乡卫生院,小金县老营乡猛固街,18096394114,49:19.0,,
阿坝州,小金县,小金县崇德乡卫生院,小金县崇德乡海坪街22号,18227725686,49:19.0,,
阿坝州,小金县,小金县美沃乡卫生院,小金县头道村头道街,18283720442,49:19.0,,
阿坝州,小金县,小金县美兴镇卫生院,小金县美兴镇江西路23号,13882496787,49:19.0,,
阿坝州,小金县,小金县新桥乡卫生院,小金县新桥乡龙王街20号,13990400695,49:19.0,,
阿坝州,小金县,小金县沙龙乡卫生院,小金县沙龙乡桃梁村43号,13990411297,49:19.0,,
阿坝州,小金县,小金县新格乡卫生院,小金县新格乡元营街18号,13541577706,49:19.0,,
阿坝州,小金县,小金县宅龙乡卫生院,小金县宅垄镇马尔街22号,15708377847,49:19.0,,
阿坝州,小金县,小金县汗牛乡卫生院,小金县汗牛乡中纳街17号,18090702030,49:19.0,,
阿坝州,小金县,小金县窝底乡卫生院,小金县窝底乡春卡街25号,13882484785,49:19.0,,
阿坝州,小金县,小金县潘安乡卫生院,小金县潘安乡潘安街4号,18090235205,49:19.0,,
阿坝州,九寨沟县,九寨沟县人民医院,九寨沟县永丰新城区文荟路3号,13795798609,49:19.0,,
阿坝州,九寨沟县,九寨沟县中藏医院,九寨沟县老城区,18990423959,49:19.0,,
阿坝州,九寨沟县,九寨沟县第二人民医院,九寨沟县漳扎镇,18990444353,49:19.0,,
阿坝州,九寨沟县,九寨沟县大录乡卫生院,九寨沟县大录乡,13558575859,49:19.0,,
阿坝州,九寨沟县,九寨沟县玉瓦乡卫生院,九寨沟县玉瓦乡,18048001161,49:19.0,,
阿坝州,九寨沟县,九寨沟县黑河乡卫生院,九寨沟县黑河乡,13882480847,49:19.0,,
阿坝州,九寨沟县,九寨沟县陵江乡卫生院,九寨沟县陵江乡,15390103666,49:19.0,,
阿坝州,九寨沟县,九寨沟县隆康卫生院,九寨沟县漳扎镇隆康村,15284504386,49:19.0,,
阿坝州,九寨沟县,九寨沟县白河乡卫生院,九寨沟县白河乡,15108378564,49:19.0,,
阿坝州,九寨沟县,九寨沟县安乐乡卫生院,九寨沟县安乐乡,18093986661,49:19.0,,
阿坝州,九寨沟县,九寨沟县永丰乡卫生院,九寨沟县永丰乡,18227557685,49:19.0,,
阿坝州,九寨沟县,九寨沟县保华乡卫生院,九寨沟县保华乡,15281547815,49:19.0,,
阿坝州,九寨沟县,九寨沟县马家乡卫生院,九寨沟县马家乡,13320677831,49:19.0,,
阿坝州,九寨沟县,九寨沟县勿角镇卫生院,九寨沟县勿角镇,15109398972,49:19.0,,
阿坝州,九寨沟县,九寨沟县郭元乡卫生院,九寨沟县郭元乡,15283715263,49:19.0,,
阿坝州,九寨沟县,九寨沟县草地乡卫生院,九寨沟县草地乡,17781078165,49:19.0,,
阿坝州,九寨沟县,九寨沟县塔藏卫生院,九寨沟县漳扎镇塔藏村,18090235802,49:19.0,,
阿坝州,九寨沟县,九寨沟县永和乡卫生院,九寨沟县永和乡,18227570267,49:19.0,,
阿坝州,九寨沟县,九寨沟县双河镇卫生院,九寨沟县双河镇,15884093952,49:19.0,,
阿坝州,九寨沟县,九寨沟县罗依乡卫生院,九寨沟县罗依乡,13795798987,49:19.0,,
阿坝州,黑水县,黑水县人民医院,黑水县芦花镇吉林大道3号,18990409883,49:19.0,,
阿坝州,黑水县,黑水县妇计中心,黑水县芦花镇正街,18990445953,49:19.0,,
阿坝州,黑水县,黑水县中藏医院,黑水县芦花镇彩林路29号,15108169580,49:19.0,,
阿坝州,黑水县,黑水县沙石多乡卫生院,黑水县沙石多乡,18783734510,49:19.0,,
阿坝州,黑水县,黑水县红岩乡卫生院,黑水县红岩乡云林寺村,18783707773,49:19.0,,
阿坝州,黑水县,黑水县双溜索乡卫生院,黑水县双溜索乡大泽尔村,18909049584,49:19.0,,
阿坝州,黑水县,黑水县木苏乡卫生院,黑水县木苏乡,18990414898,49:19.0,,
阿坝州,黑水县,黑水县维古乡卫生院,黑水县维古乡俄市坝村,17340054887,49:19.0,,
阿坝州,黑水县,黑水县维古中心卫生院,黑水县色尔古镇,18161375269,49:19.0,,
阿坝州,黑水县,黑水县卡龙镇卫生院,黑水县卡龙镇,18782443143,49:19.0,,
阿坝州,黑水县,黑水县晴朗乡卫生院,黑水县晴朗乡库车村,18227599458,49:19.0,,
阿坝州,黑水县,黑水县扎窝乡卫生院,黑水县扎窝乡西里村,17311011370,49:19.0,,
阿坝州,黑水县,黑水县慈坝乡卫生院,黑水县慈坝乡别窝村,18728198431,49:19.0,,
阿坝州,黑水县,黑水县知木林乡卫生院,黑水县知木林乡,18283743730,49:19.0,,
阿坝州,黑水县,黑水县洛多乡卫生院,黑水县洛多乡沙拉村,15082511927,49:19.0,,
阿坝州,黑水县,黑水县龙坝乡卫生院,黑水县龙坝乡河坝村,13558585653,49:19.0,,
阿坝州,黑水县,黑水县石碉楼乡卫生院,黑水县石碉楼乡西米村,13558584892,49:19.0,,
阿坝州,黑水县,黑水县瓦钵乡卫生院,黑水县瓦钵乡约窝村,18482135541,49:19.0,,
阿坝州,汶川县,汶川县人民医院,汶川县威州镇穗威路,18608376959,49:19.0,,
阿坝州,汶川县,汶川县妇幼保健计划生育服务中心,汶川县威州镇东街25号,18990431871,49:19.0,,
阿坝州,汶川县,汶川县中医医院,汶川县水磨镇水磨路29号,15984700334,49:19.0,,
阿坝州,汶川县,汶川县三江镇卫生院,汶川县 三江镇街村,13518432325,49:19.0,,
阿坝州,汶川县,汶川龙溪乡卫生院,汶川县龙溪乡（灞州镇）联合村,13547739285,49:19.0,,
阿坝州,汶川县,汶川县克枯乡卫生院,汶川县克枯乡克枯村肇庆大道,17338929997,49:19.0,,
阿坝州,汶川县,汶川县绵虒镇中心卫生院,汶川县绵虒镇棉丰村下街,13558579198,49:19.0,,
阿坝州,汶川县,汶川县银杏乡卫生院,汶川县银杏兴文坪村,15708375786,49:19.0,,
阿坝州,汶川县,汶川县映秀镇中心卫生院,汶川县汶川县映秀镇,13990431245,49:19.0,,
阿坝州,汶川县,汶川县雁门乡卫生院,汶川县雁门乡过街楼村,17321914143,49:19.0,,
阿坝州,汶川县,汶川县漩口镇中心卫生院,汶川县漩口镇中山大道博爱路1号,18980833159,49:19.0,,
阿坝州,汶川县,汶川县耿达镇卫生院,汶川卧龙特别行政区耿达乡耿达村耿达桥组003号,13408053004,49:19.0,,
阿坝州,汶川县,汶川县卧龙镇卫生院,汶川卧龙特别行政区卧龙镇足木山村皮条河120号,19960354991,49:19.0,,
阿坝州,汶川县,汶川德源中西医结合医院,汶川县威州镇较场街58号,13909042112,49:19.0,,
阿坝州,汶川县,汶川现代天府医院,汶川县威州镇桑坪街五金公司重建综合楼,18683743211,49:19.0,,
阿坝州,汶川县,汶川汶林医院,汶川县威州镇西街4号,15828155397,49:19.0,,
阿坝州,理县,理县人民医院,理县杂谷脑镇老街三湘大道108号,13551487707,49:19.0,,
阿坝州,理县,理县中医藏医医院,理县杂谷脑镇南山路6号,18283741576,49:19.0,,
阿坝州,理县,理县妇计中心,理县杂谷脑镇老街兴隆路36号,15309042757,49:19.0,,
阿坝州,理县,理县桃坪镇卫生院,理县桃坪镇桃坪村107号,18728212772,49:19.0,,
阿坝州,理县,理县通化中心卫生院,理县通化乡通化村三组28号,15309044721,49:19.0,,
阿坝州,理县,理县薛城中心卫生院,理县薛城镇校场街54号,15808375357,49:19.0,,
阿坝州,理县,理县下孟乡卫生院,理县下孟乡仔达村1组31号,15183702675,49:19.0,,
阿坝州,理县,理县上孟乡卫生院,理县上孟乡塔斯村1组23号,18111750509,49:19.0,,
阿坝州,理县,理县蒲溪乡卫生院,理县蒲溪乡河坝村1组32号,13551771710,49:19.0,,
阿坝州,理县,理县甘堡乡卫生院,理县甘堡乡八什闹村1组14号,13551772658,49:19.0,,
阿坝州,理县,理县杂谷脑镇卫生院,理县杂谷脑镇杂谷脑街90号附3号,15984721277,49:19.0,,
阿坝州,理县,理县朴头乡卫生院,理县朴头乡朴头村五组79号,13909049611,49:19.0,,
阿坝州,理县,理县古尔沟镇卫生院,理县古尔沟镇温泉路26号,15984701976,49:19.0,,
阿坝州,理县,理县米亚罗中心卫生院,理县米亚罗镇米亚罗街89号,13558591398,49:19.0,,
阿坝州,红原县,红原县人民医院,红原县邛溪镇瑞庆东路46号,18180373638,49:19.0,,
阿坝州,红原县,红原县藏医院,红原县邛溪镇阳嘎南街6号,18015769883,49:19.0,,
阿坝州,红原县,红原县刷经寺镇中心卫生院,红原县刷经寺镇,15387673314,49:19.0,,
阿坝州,红原县,红原县色地镇卫生院,红原县色地镇,13320675070,49:19.0,,
阿坝州,红原县,红原县安曲镇卫生院,红原县安曲镇,13548399979,49:19.0,,
阿坝州,红原县,红原县阿木乡卫生院,红原县阿木乡,18190262711,49:19.0,,
阿坝州,红原县,红原县壤口乡卫生院,红原县壤口乡,13548391340,49:19.0,,
阿坝州,红原县,红原县江茸乡卫生院,红原县江茸乡,13558580753,49:19.0,,
阿坝州,红原县,红原县查尔玛乡卫生院,红原县查尔玛乡,18828803100,49:19.0,,
阿坝州,红原县,红原县龙日镇卫生院,红原县龙日镇,13698173626,49:19.0,,
阿坝州,红原县,红原县邛溪镇卫生院,红原县邛溪镇,17336844836,49:19.0,,
阿坝州,红原县,红原县麦洼乡中心卫生院,红原县麦洼乡,15281502438,49:19.0,,
阿坝州,红原县,红原县瓦切镇中心卫生院,红原县瓦切镇,18990417494,49:19.0,,
阿坝州,阿坝县,阿坝县人民医院,阿坝县阿坝镇冾唐东街8号,15309041110,49:19.0,,
阿坝州,阿坝县,阿坝县藏医院,阿坝县德唐路12号,13909041237,49:19.0,,
阿坝州,阿坝县,阿坝县哇尔玛乡卫生院,阿坝县哇尔玛乡,15283726987,49:19.0,,
阿坝州,阿坝县,阿坝县麦昆乡卫生院,阿坝县麦昆乡齐卡洛村三组,17345514897,49:19.0,,
阿坝州,阿坝县,阿坝县德格乡卫生院,阿坝县德格乡,13990442197,49:19.0,,
阿坝州,阿坝县,阿坝县龙藏乡卫生院,阿坝县龙藏乡人民政府,15283701171,49:19.0,,
阿坝州,阿坝县,阿坝县河支乡卫生院,阿坝县河支乡,13408373076,49:19.0,,
阿坝州,阿坝县,阿坝县贾洛镇卫生院,阿坝县贾洛镇,13438793617,49:19.0,,
阿坝州,阿坝县,阿坝县甲尔多乡卫生院,阿坝县甲尔多乡卫生院,18783700078,49:19.0,,
阿坝州,阿坝县,阿坝县柯河乡卫生院,阿坝县柯河乡色日村,18283741470,49:19.0,,
阿坝州,阿坝县,阿坝县安斗乡卫生院,阿坝县安斗乡人民政府,15884083054,49:19.0,,
阿坝州,阿坝县,阿坝县四洼乡卫生院,阿坝县四洼乡下四洼村,17381327775,49:19.0,,
阿坝州,阿坝县,阿坝县洛尔达乡卫生院,阿坝县洛尔达乡,13990426891,49:19.0,,
阿坝州,阿坝县,阿坝县求吉玛乡卫生院,阿坝县求吉玛乡求吉玛村,13993935412,49:19.0,,
阿坝州,阿坝县,阿坝县垮沙乡卫生院,阿坝县安羌乡人民政府,15183702489,49:19.0,,
阿坝州,阿坝县,阿坝县麦尔玛乡卫生院,阿坝县麦尔玛镇,15884088158,49:19.0,,
阿坝州,阿坝县,阿坝县安羌乡卫生院,阿坝县安羌乡安羌村,18090225619,49:19.0,,
阿坝州,阿坝县,阿坝县查理乡卫生院,阿坝县查理乡政府,15281528906,49:19.0,,
阿坝州,阿坝县,阿坝县各莫乡卫生院,阿坝县各莫乡政府,15281546336,49:19.0,,
阿坝州,阿坝县,阿坝县贾柯河牧场卫生院,阿坝县贾柯河牧场一分场,15114012217,49:19.0,,
阿坝州,阿坝县,阿坝县茸安乡卫生院,阿坝县茸安乡安坝村,17366973339,49:19.0,,
甘孜州,康定市,甘孜州人民医院（华西甘孜医院）,康定市西大街94号,0836-2823120,49:19.0,,
甘孜州,康定市,甘孜州卫生学校附属医院,康定市姑咱镇银河路一段117号,0836-2855217,49:19.0,,
甘孜州,康定市,甘孜州皮肤病防治院（海螺沟景区人民医院）,泸定县燕子沟镇高庙高庙子村一组,0836-3266344,49:19.0,,
甘孜州,康定市,康定市人民医院,康定市炉城镇榆林新区情歌路381号,0836-2878120,49:19.0,,
甘孜州,康定市,康定市第二人民医院,康定市姑咱镇银河路一段69号,0836-2857120,49:19.0,,
甘孜州,康定市,康定百草堂骨科医院,康定市炉城镇炉城南路36号,15282258286,49:19.0,,
甘孜州,泸定县,泸定县人民医院,泸定县泸桥镇成武路151号,0836-3120170,49:19.0,,
甘孜州,丹巴县,丹巴县人民医院,丹巴县章谷镇加绒新区,0836-3523156,49:19.0,,
甘孜州,九龙县,九龙县人民医院,九龙县呷尔镇绵九街53号,0836-3329613,49:19.0,,
甘孜州,雅江县,雅江县人民医院,雅江县滨江路3号,0836-5122083,49:19.0,,
甘孜州,理塘县,理塘县人民医院,理塘县格聂东路99号,0836-5122127,49:19.0,,
甘孜州,巴塘县,巴塘县人民医院,巴塘县夏琼镇巴安路96号,0836-5622206,49:19.0,,
甘孜州,乡城县,乡城县人民医院,乡城县香巴拉镇恰仁街58号,0836-5826021,49:19.0,,
甘孜州,稻城县,稻城县人民医院,稻城县金珠镇亚丁路二段9号,0836-5727430,49:19.0,,
甘孜州,稻城县,稻城县中藏医院,稻城县香格里拉镇俄初河路26号,15884052214,49:19.0,,
甘孜州,得荣县,得荣县人民医院,得荣县松麦镇河东下街15号,0836-5922263,49:19.0,,
甘孜州,道孚县,道孚县人民医院,道孚县鲜水西路278号,18090125839,49:19.0,,
甘孜州,炉霍县,炉霍县人民医院,炉霍县新都镇建设路74号,0836-7328120,49:19.0,,
甘孜州,甘孜县,甘孜县人民医院,甘孜县东大街140号,0836-7523220,49:19.0,,
甘孜州,色达县,色达县人民医院,色达县金马大道38号,18990496910,49:19.0,,
甘孜州,石渠县,石渠县人民医院,石渠县尼呷镇德吉东街（17号）,13568674768,49:19.0,,
甘孜州,德格县,德格县人民医院,德格县藏医街4号,0836-8226120,49:19.0,,
甘孜州,新龙县,新龙县人民医院,新龙县如龙镇魔坊沟村11号,0836-8122788,49:19.0,,
甘孜州,白玉县,白玉县人民医院,白玉县建设镇康复路,13508292897,49:19.0,,
凉山州,西昌市,凉山州第一人民医院,西昌市下顺城街6号,0834-3246177,49:19.0,,
凉山州,西昌市,凉山州第二人民医院,西昌市健康路143号,0834-3246177,49:19.0,,
凉山州,西昌市,凉山州中西医结合医院,西昌市三岔口西路155号,0834-2166832,49:19.0,,
凉山州,西昌市,凉山州妇幼保健计划生育服务中心,西昌市长安中路139号,18908155110,49:19.0,,
凉山州,西昌市,西昌平安医院,西昌市航天大道一段29号,18048755463,49:19.0,,
凉山州,西昌市,攀钢西昌医院,西昌市长安西路长宁小区安康路1号,18090658365,49:19.0,,
凉山州,西昌市,西昌市人民医院,西昌市顺河路169号,18096307500,49:19.0,,
凉山州,西昌市,西昌市中医医院,西昌市胜利路115号,13981547754,49:19.0,,
凉山州,德昌县,德昌县人民医院,德昌县德州镇东风路76号,13568664894,49:19.0,,
凉山州,德昌县,德昌县中医医院,德昌县德州镇西宁街130号,15181570088,49:19.0,,
凉山州,会理县,会理县人民医院,会理县北关街道北关140号,0834-5695528,49:19.0,,
凉山州,会理县,会理县第二人民医院,会理县黎溪镇中横街11号,13881491979,49:19.0,,
凉山州,会理县,会理县妇幼保健和计划生育服务中心,会理县金带路西段41号,18009002807,49:19.0,,
凉山州,会理县,会理县会川医院,会理县云甸镇甸沙关村,13881515111,49:19.0,,
凉山州,会理县,会理县中医医院,会理县城关镇南街113号,13795605775,49:19.0,,
凉山州,会东县,会东县人民医院,会东县鰺鱼河镇政通路96号,0834-8558193,49:19.0,,
凉山州,会东县,会东县中医医院,会东县金叶街53号,13980285224,49:19.0,,
凉山州,会东县,会东进达医院,会东县金叶街53号,19115766657,49:19.0,,
凉山州,会东县,会东博爱医院,会东县铅锌镇新六村五组102号,15244969541,49:19.0,,
凉山州,会东县,会东紫荆花医院,会东县鰺鱼河镇金环西路四号,18981529507,49:19.0,,
凉山州,会东县,会东天济医院,会东县全球通路77号,15183498298,49:19.0,,
凉山州,宁南县,宁南县人民医院,宁南县披砂镇顺城北街206号,13882466019,49:19.0,,
凉山州,宁南县,宁南县中医医院,宁南县披砂镇水碾西路6号,13378373767,49:19.0,,
凉山州,普格县,普格县人民医院,普格县新建南路17号,15282986531,49:19.0,,
凉山州,布拖县,布拖县人民医院,布拖县特木里镇平圳路3号,18981599526,49:19.0,,
凉山州,昭觉县,昭觉县人民医院,昭觉县新城镇解放路大平巷3号,18481279666,49:19.0,,
凉山州,昭觉县,昭觉县中彝医院,昭觉县新城镇新大平巷3号,13981594086,49:19.0,,
凉山州,昭觉县,昭觉县妇计中心,昭觉县新城镇托且村拖且社,13989259091,49:19.0,,
凉山州,金阳县,金阳县人民医院,金阳县天地坝镇下南街52号,13795629322,49:19.0,,
凉山州,雷波县,雷波县人民医院,雷波县锦城镇南街82号,13881480735,49:19.0,,
凉山州,美姑县,美姑县人民医院,美姑县海子路3号,13881576673,49:19.0,,
